529
493
555
549
496
493
561
598
624
592
626
628
655
615
597
613
562
564
559
618
615
593
598
597
426
454
406
403
440
414
281
305
404
328
291
332
299
372
246
233
312
258
321
227
178
156
153
188
170
312
227
189
173
291
342
371
406
456
449
327
359
423
304
390
469
445
460
505
502
544
557
517
468
519
580
593
614
752
677
555
619
537
556
665
